,date,VOL,CIKS,SHROUT,PRC,VOLP,ACCESSION NUMBER,base_vol,base_volP,T0,T1,T3,T5,T20,T60,T0P,T1P,T3P,T5P,T20P,T60P,T0PP,T1PP,T3PP,T5PP,T20PP,T60PP,d4,abnormal,Year,Unnamed: 0,mkt_cap, ,PB_ratios
846,20181213,11356820.0,0000047217,1582409.0,22.29,7.176918230369013,0000047217-18-000052,10299269.233333332,6.50860127396478,11356820.0,11959572.0,11889427.0,15449466.666666666,10055324.666666666,18707420.666666668,7.176918230369013,7.557826074042804,7.513498090569505,9.763257581741952,6.472711316526092,12.199149832648864,0.10268211682863175,0.16120588063599078,0.15439520325579595,0.5000546462718809,-0.005514235075707082,0.8743120555636109,13423461.25,0.3033411347821937,2018,HPQ US,31784.497613220003,,
847,20191212,14799338.0,0000047217,1481914.0,20.43,9.986637551166936,0000047217-19-000071,15113401.05,10.19856823675328,14799338.0,8693891.0,7613825.0,9055608.333333334,8849582.333333334,12833368.333333334,9.986637551166936,5.866663652546639,5.13783188498118,6.110751591073008,6.089775323708072,8.83118850728321,-0.02078043512251011,-0.42475615043643666,-0.49622027663985,-0.4008226008577093,-0.40287938636700676,-0.1340756562810797,9078505.75,-0.3993075602264919,2019,HPQ US,29863.002796200002,,
848,20201210,10404977.0,0000047217,1373497.0,23.17,7.5755367503532955,0000047217-20-000045,9539518.783333333,6.874607704897431,10404977.0,7718886.0,6973744.0,9682908.666666666,8569964.666666666,11766795.333333334,7.5755367503532955,5.619878310618807,5.077363838435759,7.049821489720542,6.645258558745795,9.439125791420617,0.10195913360358388,-0.18251650830705032,-0.2614322072779987,0.025487095750683995,-0.03336177946390302,0.3730420987798675,8091316.5,-0.1518108319953742,2020,HPQ US,31712.15691208,,
849,20211209,14452818.0,0000047217,1152519.0,36.15,12.540199337277738,0000047217-21-000060,9767651.633333333,8.402167694740031,14452818.0,9650544.0,11187082.0,10898035.333333334,8717905.666666666,18593396.0,12.540199337277738,8.373435926002088,9.70663563897862,9.45584006279581,8.051833817760125,17.172809665999548,0.49249572168480027,-0.0034195662097924982,0.15525373827699468,0.12540482484245155,-0.04169565399167459,1.0438546682126042,10144869.25,0.038619069437260116,2021,HPQ US,40786.158797530006,,
850,20221206,6394096.0,0000047217,1005939.0,28.31,6.356345663106809,0000047217-22-000068,9344688.333333334,9.198815364917946,6394096.0,7108406.0,5431833.0,6794645.0,5689951.0,7260682.0,6.356345663106809,7.066438422210492,5.399763802775317,6.754529847237283,5.79338611570991,7.392670743453646,-0.30900388681042873,-0.23180995140307123,-0.41299356617497635,-0.26571742346330557,-0.37020302224952994,-0.19634534989717245,6743115.0,-0.2784012949959273,2022,HPQ US,26390.25753852,,
851,20231218,15426423.0,0000047217,988269.0,30.26,15.609538496097722,0000047217-23-000100,8307744.65,8.40930589161552,15426423.0,7826957.0,6529314.0,5286598.666666667,,,15.609538496097722,7.919864935559043,6.606818588865987,5.349351913969467,,,0.856221987555617,-0.05820230139855819,-0.21434436158954567,-0.3638771162667509,,,6895889.5,-0.16994445658606036,2023,HPQ US,29816.25469041,,
852,20160226,6168368.0,0000010456,547018.0,39.43,11.276352880526783,0001193125-16-479471,5056950.516666667,9.245896639992386,6168368.0,6517000.0,3541439.0,4428005.666666667,5373659.666666667,11670972.333333334,11.276352880526783,11.895114187255418,6.463989764032474,8.082190122267003,9.808239272433466,21.21323859966726,0.21960620149611243,0.2865290031259978,-0.3008801616845895,-0.12586194319887423,0.060820778593685766,1.2943408763527697,4762932.5,-0.05814136715351353,2016,BAX US,24117.4093359375,,2.89
853,20180223,2079893.0,0000010456,544832.0,68.36,3.817494200046987,0001564590-18-002954,3136067.85,5.755982353538948,2079893.0,2493523.0,3590124.0,3210711.3333333335,3408253.0,3138514.3333333335,3.817494200046987,4.576682353459415,6.6466668764892,5.944231639139805,6.3099554003691685,5.835763263277226,-0.33677798756629634,-0.20488249053690444,0.15474066253914645,0.03270497962613042,0.09624300645911843,0.013860520209765123,2767239.75,-0.11760845671754203,2018,BAX US,35025.520488359994,,4.3
854,20190221,2388253.0,0000010456,532141.0,74.03,4.488007877611385,0001564590-19-003727,3946780.316666667,7.411180376784013,2388253.0,2136534.0,3350471.0,3241141.3333333335,2302594.0,2468492.3333333335,4.488007877611385,4.014977233477594,6.2962090874411105,6.171615974483477,4.492533236560026,4.829603267614529,-0.39442738545801004,-0.4582540122684422,-0.15044449502748844,-0.1672560023209729,-0.3938167730159196,-0.34833548475711584,2985516.5,-0.24355645349891722,2019,BAX US,42692.68176578,,5.37
855,20210211,1798892.0,0000010456,510818.0,77.86,3.521590860149799,0001628280-21-001867,3076816.5,6.0233126084045585,1798892.0,3542798.0,3570486.0,2894103.6666666665,1729830.3333333333,2686698.0,3.521590860149799,6.9355386850111,6.989741943314448,5.665625852391005,3.4247013156366513,5.342919984408934,-0.4153398488340139,0.15144923332281926,0.16044814502262325,-0.05938372773720216,-0.43142560609289404,-0.1129598724539461,2991113.0,-0.027854602313787644,2021,BAX US,42979.52497544,,4.77
856,20220223,3153246.0,0000010456,500693.0,85.74,6.297763300066109,0001628280-22-003432,2548372.5166666666,5.090260231409776,3153246.0,5266910.0,4376194.0,3264009.6666666665,3943447.3333333335,2185299.6666666665,6.297763300066109,10.519240332898603,8.712415437970591,6.498205566195632,7.850874852841833,4.3428312701917315,0.23721833732691275,1.066542741368891,0.7115854675189445,0.2765959441715848,0.5423327091211385,-0.1468351178994712,3944735.5,0.5479430398032271,2022,BAX US,25695.03508623,,4.41
857,20230209,22036006.0,0000010456,504121.0,40.14,43.71173984023677,0001628280-23-002864,5489182.9,10.88862177929505,22036006.0,12300217.0,5902226.0,5874679.666666667,4972866.333333333,5033500.333333333,43.71173984023677,24.399334683538278,11.707955034604787,11.65331272981421,9.85366006700062,9.95057889361142,3.0144419308746295,1.2408101941729797,0.07524673663178533,0.07022844268254744,-0.09504983580772662,-0.08614890889748228,7933683.25,0.4453304607503604,2023,BAX US,19613.12685794,,2.34
858,20201119,1340474.0,0000002969,220894.0,270.35999,6.068403849810316,0000002969-20-000049,968910.1166666667,4.386312514901566,1340474.0,1102925.0,1921633.0,1258090.3333333333,1566701.6666666667,960987.6666666666,6.068403849810316,4.993005695039249,8.699344481968726,5.695448193854673,7.088281823789253,4.347396580245408,0.38348643175656133,0.1383150831311203,0.9832933591518045,0.2984592808892654,0.6160001823190481,-0.008872129955161522,1367683.5,0.41156901602517065,2020,APD US,60395.02499286,,5.0
859,20221122,1412657.0,0000002969,221799.0,309.16,6.369086425096596,0000002969-22-000054,1041112.3166666667,4.69398523641565,1412657.0,1150769.0,932057.0,1262557.0,825013.3333333334,890929.3333333334,6.369086425096596,5.188341696761483,4.202259703605517,5.691484797106079,3.718520788824487,4.015619037316821,0.35686119668328176,0.1053170036647421,-0.10475651457004102,0.21250590073268405,-0.20781157128990732,-0.14451817910207854,834258.5,-0.19868539960121817,2022,APD US,68429.93055982,,5.2
860,20231116,1537115.0,0000002969,222149.0,273.60001,6.919297408496099,0000002969-23-000047,831155.9833333333,3.7414785641139163,1537115.0,1537397.0,1245348.0,883339.3333333334,2017770.0,,6.919297408496099,6.920566826769421,5.605913148382392,3.9763372031084248,9.080546154953916,,0.8493484032922094,0.8496876858115581,0.49831491810511663,0.06277161153537955,1.4269940344037322,,1331932.75,0.602506360669284,2023,APD US,60846.0556966,,4.25
861,20080227,2881700.0,0000004447,319449.0,95.49,9.020845267945743,0000950123-08-002199,4888538.183333334,15.308096047215198,2881700.0,2817100.0,3287300.0,3273233.3333333335,3464233.3333333335,6054866.666666667,9.020845267945743,8.818622064867945,10.253587024329383,10.209710958619253,10.805468912455808,18.78637257305024,-0.4107140927178342,-0.4239243053043032,-0.330185348151465,-0.33305154820500543,-0.29413371335480315,0.22721810178789673,2818525.0,-0.4234421632198155,2008,HES US,17490.30352294922,,1.42
862,20090227,5486100.0,0000004447,326068.0,54.69,16.82501809438522,0000950123-09-003700,4852563.333333333,14.883902896500578,5486100.0,7156600.0,6965700.0,6959666.666666667,5543733.333333333,4251166.666666667,16.82501809438522,21.948182587681096,21.36272188623232,21.344218588351712,17.001770591819295,12.991292620118651,0.13041708289705572,0.47462548904705854,0.43529032907457393,0.4340471539471041,0.1422924961312841,-0.127158198326254,6693675.0,0.3794101261944719,2009,HES US,19787.820373535156,,1.48
863,20110225,3500700.0,0000004447,328755.0,84.8,10.648355158096455,0000950123-11-018415,2946680.0,8.963635376917491,3500700.0,3767500.0,2335800.0,2392000.0,3087300.0,3634300.0,10.648355158096455,11.156979516170587,6.917179231286332,7.08360849440744,9.142652384943181,10.70933939969,0.1879505033769372,0.24469359216699488,-0.22830649168316747,-0.20973933046756463,0.019971473682060075,0.1947540199223097,3149575.0,0.06885545766761236,2011,HES US,19306.30925292969,,1.04
864,20140228,2632700.0,0000004447,325314.0,80.03,8.092796498152554,0001193125-14-077565,2584490.0,7.650284057804961,2632700.0,1893257.0,3018159.0,2438191.6666666665,1918968.0,3133537.0,8.092796498152554,5.8197833477809136,9.27767941127649,7.494886991235137,5.898817757612647,9.944327024385295,0.05784261564721031,-0.2392722539703002,0.21272351996018105,-0.020312587793558483,-0.22894134217218198,0.2998637631291493,2394386.5,-0.0735555177230324,2014,HES US,22069.859608154296,,0.95
865,20160226,5549254.0,0000004447,286097.0,43.07,19.396407512137493,0001564590-16-013433,6428201.416666667,22.467074242811517,5549254.0,6697276.0,5048302.0,5950956.0,4101374.6666666665,3046823.6666666665,19.396407512137493,21.245006978809794,16.014154295140212,18.877540921202904,13.010324408915965,9.61944226948206,-0.13667408125722036,-0.05439369856503371,-0.2872167456221389,-0.15976861440946663,-0.42091594711853947,-0.5718426811822256,5682632.75,-0.11598402388786386,2016,HES US,19722.322089999998,,1.41
866,20210301,2128518.0,0000004447,307077.0,65.53,6.931544856827441,0001628280-21-003531,2092771.2166666666,6.815051555523709,2128518.0,2509483.0,3410804.0,3135550.3333333335,1870899.0,1644375.0,6.931544856827441,8.172162031021536,11.10732487291461,10.21095794648683,6.0926054377240995,5.331592206756359,0.01709353192043159,0.19913429332722604,0.6298225746967305,0.49829504051377055,-0.10600743250636975,-0.21767397306994432,2980438.0,0.42415853976967216,2021,HES US,22929.08196282,,3.64
867,20220301,4237028.0,0000004447,309727.0,101.4,13.679879377645475,0001628280-22-004524,2680868.1166666667,8.65562684710733,4237028.0,4122610.0,3453350.0,4259416.333333333,2287125.0,1920208.0,13.679879377645475,13.310463730963074,11.149657601694395,13.752163464384239,7.384325551211241,6.199298780290962,0.5804608515693149,0.5377816033522018,0.2881398191767658,0.5888119609708161,-0.14687570505895273,-0.2837839604461762,3744441.25,0.39672713727363695,2022,HES US,43724.30664812,,5.53
868,20230224,1825619.0,0000004447,308308.0,138.95,5.921413002581834,0001628280-23-005059,1676087.4333333333,5.433886132651849,1825619.0,1300940.0,1386335.0,1252849.0,1813627.0,1406502.3333333333,5.921413002581834,4.219611557273895,4.496591071266396,4.063627930511062,5.882516833815551,4.593710671282705,0.0897197434816437,-0.22346338251025563,-0.17249074391774816,-0.2521691048892245,0.08256166769265015,-0.1546177893424353,1433561.25,-0.14469781140892352,2023,HES US,44278.9861888,,4.93
869,20230208,3402207.0,0000029989,203916.0,92.88,16.684355322779968,0000029989-23-000005,1428744.2333333334,7.0065332457155565,3402207.0,2550569.0,1960280.0,1975886.0,1612141.3333333333,2205458.3333333335,16.684355322779968,12.507939543733695,9.613174052060652,9.689705565036599,7.952826574187825,11.05409785396254,1.381256855233268,0.7851823583913211,0.37203003467357226,0.3829529134057535,0.13505870810659754,0.5776843506340371,2132917.25,0.4928614934975415,2023,OMC US,17123.2850467,,4.74
870,20201204,2105255.0,0000048465,539608.0,47.38,3.9014525359149603,0000048465-20-000043,1757886.1,3.2587414159279104,2105255.0,1655918.0,1680185.0,1633679.3333333333,2386444.3333333335,2128226.3333333335,3.9014525359149603,3.0687424945516004,3.113714029443596,3.027529861183183,4.420012545114878,3.941758439861859,0.19722679340116991,-0.05830438722374318,-0.04450411001482262,-0.0709511818319255,0.3563557155873019,0.20959534272818725,1652863.0,-0.05974397317323352,2020,HRL US,25165.58343337,,3.92
871,20211210,3297377.0,0000048465,542557.0,46.0,6.077475730660558,0000048465-21-000067,2186240.3833333333,4.0305245342502625,3297377.0,3071665.0,3215247.0,3516186.6666666665,2405407.6666666665,2327433.6666666665,6.077475730660558,5.661460454846219,5.926099930514213,6.480769148064937,4.433359136455514,4.2896468044061935,0.5078622345592689,0.404646071928535,0.47030488963803213,0.6079220193285478,0.09994594966041674,0.06428996225031827,3274508.75,0.4977807449551351,2021,HRL US,26482.83921069,,3.8
872,20221206,1490543.0,0000048465,546198.0,46.84,2.728942617878498,0000048465-22-000051,1655423.75,3.031065844923468,1490543.0,1761855.0,1933023.0,1738041.3333333333,1613857.6666666667,3628366.0,2.728942617878498,3.2256709105489216,3.5390517724341723,3.182071947047291,2.9534897198268557,6.640202480125329,-0.09967557370981435,0.06420350978233773,0.1675931680473047,0.049819472703548515,-0.025593678615243348,1.1907153522403895,1633535.75,-0.013221992254249101,2022,HRL US,24889.622036700002,,3.3
873,20231206,3016701.0,0000048465,546481.0,31.9,5.520230346526229,0000048465-23-000083,3301896.183333333,6.042554313983051,3016701.0,2546704.0,3222753.0,2530174.3333333335,,,5.520230346526229,4.6601876368986295,5.897282796657158,4.629940168703644,,,-0.08644092221862441,-0.22877190758310478,-0.02404140861253347,-0.23377764962914474,,,2450692.25,-0.25779245805179285,2023,HRL US,17559.03419816,,2.27
874,20220208,4026634.0,0000062996,244087.0,59.15,16.496716334749497,0000062996-22-000011,1908045.8333333333,7.817072737726028,4026634.0,2762557.0,2425345.0,2268740.3333333335,2482574.3333333335,2209748.0,16.496716334749497,11.317919430367041,9.936395629427212,9.294801990000833,10.347250124343898,9.342595254604186,1.1103444842126875,0.44784624757878394,0.27111464390923534,0.18903869796978162,0.32367325615469367,0.19515265727486747,2446435.75,0.28216823058495716,2022,MAS US,10525.44417041,,
875,20230209,4451237.0,0000062996,225529.0,54.0,19.736871976552905,0000062996-23-000008,1687793.4333333333,7.48370911649204,4451237.0,4489226.0,1688261.0,1442990.6666666667,2369792.3333333335,1434076.3333333333,19.736871976552905,19.905315946064587,7.485782316243144,6.398248857870461,10.522916361386544,6.3711524478465575,1.6373114814227958,1.6598195675722798,0.00027702837173816766,-0.14504308515005257,0.4061097508716534,-0.14866380444874763,2639981.5,0.5641614950391934,2023,MAS US,15037.071018780001,,
